PositionLon,PositionLat,RoadID,RoadName,BIGVOLUME,BIGSPEED,CARVOLUME,CARSPEED,MOTORVOLUME,MOTORSPEED,AVGSPEED,FREESPD,InfoTime,InfoData
121.52705,25.04858,600844A,長安東路一段,1.0,70.0,2.0,70.0,0.0,0.0,70.0,1.0,2020-01-14 05:54:00,2020-01-14
121.55878,25.0622,600530A,民權東路四段,7.0,46.0,16.0,41.0,3.0,44.0,42.0,14.0,2020-01-14 09:41:00,2020-01-14
121.52564,25.08498,600030A,中山北路五段,0.0,0.0,8.0,49.0,0.0,0.0,49.0,10.0,2020-01-14 19:35:00,2020-01-14
121.52304,25.04798,200020,市民大道高架道路,1.0,26.0,19.0,25.0,1.0,29.0,25.0,47.0,2020-01-14 08:18:00,2020-01-14
121.51313,25.04281,600825A,重慶南路一段,0.0,0.0,3.0,39.0,2.0,38.0,38.0,4.0,2020-01-14 19:01:00,2020-01-14
121.54837,25.03514,600392A,敦化南路一段,0.0,0.0,1.0,43.0,0.0,0.0,43.0,1.0,2020-01-14 00:28:00,2020-01-14
121.53797,25.0236,200040,建國南北快速道路,0.0,0.0,9.0,36.0,0.0,0.0,36.0,8.0,2020-01-14 08:39:00,2020-01-14
121.56659,25.04496,600170A,基隆路一段,0.0,0.0,26.0,36.0,0.0,0.0,36.0,14.0,2020-01-14 11:40:00,2020-01-14
121.51364,25.06736,600823A,重慶北路三段,2.0,36.0,5.0,51.0,0.0,0.0,47.0,8.0,2020-01-14 09:32:00,2020-01-14
121.54937,25.05963,600389A,敦化北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:58:00,2020-01-14
121.50739,25.08266,200100,環河快速道路,0.0,0.0,11.0,64.0,0.0,0.0,64.0,10.0,2020-01-14 17:19:00,2020-01-14
121.50035,25.03016,600748A,萬大路,0.0,0.0,3.0,42.0,0.0,0.0,42.0,3.0,2020-01-14 23:34:00,2020-01-14
121.49327,25.01907,200010,水源快速道路,0.0,0.0,2.0,61.0,0.0,0.0,61.0,2.0,2020-01-14 04:43:00,2020-01-14
121.52544,25.05316,600498A,林森北路,2.0,52.0,3.0,64.0,0.0,0.0,59.0,2.0,2020-01-14 20:19:00,2020-01-14
121.50464,25.04774,200100,環河快速道路,0.0,0.0,6.0,60.0,0.0,0.0,60.0,6.0,2020-01-14 01:26:00,2020-01-14
121.53341,24.99205,200010,水源快速道路,0.0,0.0,2.0,64.0,0.0,0.0,64.0,1.0,2020-01-14 01:15:00,2020-01-14
121.60058,25.06721,600532A,民權東路六段,0.0,0.0,3.0,35.0,0.0,0.0,35.0,66.0,2020-01-14 12:34:00,2020-01-14
121.47438,25.12243,600192A,大度路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:24:00,2020-01-14
121.53647,25.04924,200040,建國南北快速道路,0.0,0.0,15.0,51.0,0.0,0.0,51.0,11.0,2020-01-14 15:17:00,2020-01-14
121.54681,25.0623,600529A,民權東路三段,0.0,0.0,2.0,29.0,0.0,0.0,29.0,1.0,2020-01-14 03:28:00,2020-01-14
121.53141,25.04049,600591A,濟南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:16:00,2020-01-14
121.5403,24.99852,600672A,羅斯福路五段,0.0,0.0,1.0,31.0,0.0,0.0,31.0,1.0,2020-01-14 01:12:00,2020-01-14
121.56891,25.07732,200070,堤頂大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 17:38:00,2020-01-14
121.53649,25.04844,200040,建國南北快速道路,0.0,0.0,1.0,61.0,0.0,0.0,61.0,1.0,2020-01-14 04:30:00,2020-01-14
121.52615,25.04726,200020,市民大道高架道路,0.0,0.0,24.0,66.0,0.0,0.0,66.0,22.0,2020-01-14 16:57:00,2020-01-14
121.53288,25.06636,600493A,松江路,0.0,0.0,5.0,42.0,0.0,0.0,42.0,4.0,2020-01-14 10:24:00,2020-01-14
121.51743,25.05234,600371A,承德路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:27:00,2020-01-14
121.51781,25.06149,600372A,承德路二段,0.0,0.0,10.0,40.0,0.0,0.0,40.0,9.0,2020-01-14 06:31:00,2020-01-14
121.57658,24.98746,600379A,指南路二段,2.0,30.0,2.0,29.0,0.0,0.0,30.0,7.0,2020-01-14 19:32:00,2020-01-14
121.51781,25.06149,600372A,承德路二段,1.0,41.0,4.0,39.0,0.0,0.0,39.0,4.0,2020-01-14 20:08:00,2020-01-14
121.50786,25.05507,200100,環河快速道路,0.0,0.0,17.0,65.0,0.0,0.0,65.0,15.0,2020-01-14 06:35:00,2020-01-14
121.51257,25.08263,600824A,重慶北路四段,0.0,0.0,8.0,61.0,1.0,46.0,59.0,6.0,2020-01-14 07:04:00,2020-01-14
121.57461,25.06915,600721A,舊宗路二段,10.0,17.0,13.0,18.0,0.0,0.0,17.0,47.0,2020-01-14 18:37:00,2020-01-14
121.52204,25.05116,600026A,中山北路一段,0.0,0.0,2.0,47.0,0.0,0.0,47.0,1.0,2020-01-14 01:05:00,2020-01-14
121.56608,25.041,600337A,忠孝東路五段,2.0,25.0,11.0,23.0,0.0,0.0,23.0,22.0,2020-01-14 15:47:00,2020-01-14
121.53608,25.03356,600076A,信義路三段,0.0,0.0,4.0,44.0,0.0,0.0,44.0,0.0,2020-01-14 20:21:00,2020-01-14
121.52564,25.08498,600030A,中山北路五段,0.0,0.0,20.0,53.0,1.0,56.0,53.0,21.0,2020-01-14 12:12:00,2020-01-14
121.53923,25.01348,600173A,基隆路四段,2.0,50.0,7.0,58.0,0.0,0.0,56.0,6.0,2020-01-14 15:27:00,2020-01-14
121.57309,25.0725,200070,堤頂大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:28:00,2020-01-14
121.53128,25.05472,600848A,長春路,1.0,60.0,2.0,56.0,0.0,0.0,56.0,3.0,2020-01-14 05:59:00,2020-01-14
121.52955,25.10669,600346A,忠誠路一段,0.0,0.0,3.0,21.0,3.0,37.0,29.0,20.0,2020-01-14 08:26:00,2020-01-14
121.5433,25.02346,600322A,復興南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:58:00,2020-01-14
121.51809,25.02682,600153A,和平西路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:39:00,2020-01-14
121.52691,25.0328,600832A,金山南路二段,0.0,0.0,2.0,35.0,0.0,0.0,35.0,4.0,2020-01-14 00:51:00,2020-01-14
121.50791,25.02249,200010,水源快速道路,0.0,0.0,11.0,55.0,0.0,0.0,50.0,7.0,2020-01-14 11:01:00,2020-01-14
121.56178,25.03619,600170A,基隆路一段,0.0,0.0,2.0,71.0,0.0,0.0,71.0,1.0,2020-01-14 21:45:00,2020-01-14
121.55233,25.0316,600219A,安和路二段,2.0,27.0,3.0,29.0,0.0,0.0,28.0,8.0,2020-01-14 08:02:00,2020-01-14
121.60204,25.05848,200090,環東大道,1.0,94.0,13.0,78.0,0.0,0.0,79.0,9.0,2020-01-14 20:17:00,2020-01-14
121.60058,25.06721,600532A,民權東路六段,0.0,0.0,2.0,48.0,0.0,0.0,48.0,2.0,2020-01-14 09:34:00,2020-01-14
121.56861,25.0614,600178A,塔悠路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:29:00,2020-01-14
121.51191,25.08834,600043A,中正路,0.0,0.0,2.0,75.0,0.0,0.0,75.0,0.0,2020-01-14 02:35:00,2020-01-14
121.53106,25.04566,600267A,市民大道三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:54:00,2020-01-14
121.5428,25.06247,600529A,民權東路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:11:00,2020-01-14
121.55371,25.04155,600336A,忠孝東路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 06:50:00,2020-01-14
121.49588,25.039,200100,環河快速道路,0.0,0.0,15.0,70.0,0.0,0.0,70.0,12.0,2020-01-14 12:13:00,2020-01-14
121.519,25.07361,600373A,承德路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:59:00,2020-01-14
121.52204,25.05116,600026A,中山北路一段,0.0,0.0,17.0,58.0,0.0,0.0,58.0,7.0,2020-01-14 08:12:00,2020-01-14
121.57474,25.07087,600721A,舊宗路二段,0.0,0.0,1.0,31.0,0.0,0.0,31.0,2.0,2020-01-14 02:16:00,2020-01-14
121.53102,25.01416,600350A,思源街,0.0,0.0,2.0,44.0,0.0,0.0,44.0,2.0,2020-01-14 13:38:00,2020-01-14
121.53649,25.04844,200040,建國南北快速道路,0.0,0.0,4.0,55.0,0.0,0.0,55.0,4.0,2020-01-14 16:28:00,2020-01-14
121.50768,25.11349,600377A,承德路七段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:59:00,2020-01-14
121.56442,25.07964,600168A,基湖路,0.0,0.0,3.0,33.0,1.0,41.0,35.0,3.0,2020-01-14 14:20:00,2020-01-14
121.55371,25.04155,600336A,忠孝東路四段,0.0,0.0,4.0,54.0,0.0,0.0,54.0,1.0,2020-01-14 09:55:00,2020-01-14
121.54502,25.03812,600062A,仁愛路四段,0.0,0.0,10.0,46.0,0.0,0.0,46.0,9.0,2020-01-14 19:05:00,2020-01-14
121.55856,25.05847,600541A,民生東路五段,2.0,38.0,4.0,38.0,0.0,0.0,38.0,6.0,2020-01-14 06:46:00,2020-01-14
121.51246,25.03675,600825A,重慶南路一段,0.0,0.0,14.0,20.0,1.0,55.0,22.0,54.0,2020-01-14 18:29:00,2020-01-14
121.53065,25.04273,600334A,忠孝東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 17:56:00,2020-01-14
121.52619,25.04744,200020,市民大道高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 09:55:00,2020-01-14
121.52702,25.04731,600266A,市民大道二段,0.0,0.0,4.0,43.0,0.0,0.0,43.0,3.0,2020-01-14 03:47:00,2020-01-14
121.57658,24.98746,600379A,指南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:27:00,2020-01-14
121.56761,25.04914,600097A,八德路四段,0.0,0.0,1.0,73.0,0.0,0.0,73.0,0.0,2020-01-14 09:46:00,2020-01-14
121.48302,25.12196,600191A,大度路,0.0,0.0,2.0,50.0,0.0,0.0,50.0,2.0,2020-01-14 19:43:00,2020-01-14
121.53746,25.03049,600306A,建國南路二段,0.0,0.0,2.0,36.0,1.0,13.0,28.0,4.0,2020-01-14 21:13:00,2020-01-14
121.56861,25.0614,600178A,塔悠路,0.0,0.0,3.0,53.0,3.0,11.0,32.0,2.0,2020-01-14 15:17:00,2020-01-14
121.52944,25.0683,600523A,民族東路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:08:00,2020-01-14
121.54582,25.08004,600112A,北安路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2020-01-14 15:17:00,2020-01-14
121.53649,25.05094,600302A,建國北路一段,0.0,0.0,13.0,40.0,4.0,45.0,36.0,15.0,2020-01-14 18:52:00,2020-01-14
121.51191,25.08834,600043A,中正路,1.0,25.0,6.0,33.0,0.0,0.0,32.0,8.0,2020-01-14 09:25:00,2020-01-14
121.56156,25.07616,600511A,樂群一路,0.0,0.0,5.0,54.0,0.0,0.0,54.0,6.0,2020-01-14 11:12:00,2020-01-14
121.52435,25.07938,600029A,中山北路四段,0.0,0.0,2.0,67.0,0.0,0.0,67.0,0.0,2020-01-14 02:50:00,2020-01-14
121.57461,25.06915,600721A,舊宗路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:16:00,2020-01-14
121.57446,25.08026,600091A,內湖路一段,0.0,0.0,10.0,41.0,0.0,0.0,41.0,6.0,2020-01-14 07:41:00,2020-01-14
121.53633,25.04563,200040,建國南北快速道路,0.0,0.0,25.0,53.0,0.0,0.0,53.0,29.0,2020-01-14 14:41:00,2020-01-14
121.55393,25.03784,600062A,仁愛路四段,0.0,0.0,1.0,63.0,0.0,0.0,63.0,0.0,2020-01-14 04:02:00,2020-01-14
121.52708,25.02166,600670A,羅斯福路三段,0.0,0.0,5.0,40.0,0.0,0.0,40.0,4.0,2020-01-14 15:44:00,2020-01-14
121.5559,25.0546,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:06:00,2020-01-14
121.48975,25.02691,200100,環河快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 19:25:00,2020-01-14
121.52566,25.01583,200010,水源快速道路,0.0,0.0,23.0,42.0,0.0,0.0,42.0,17.0,2020-01-14 09:44:00,2020-01-14
121.53288,25.06636,600493A,松江路,0.0,0.0,6.0,50.0,0.0,0.0,50.0,3.0,2020-01-14 12:10:00,2020-01-14
121.56178,25.03619,600170A,基隆路一段,0.0,0.0,7.0,58.0,0.0,0.0,58.0,3.0,2020-01-14 09:54:00,2020-01-14
121.5359,24.99858,200010,水源快速道路,2.0,48.0,18.0,43.0,1.0,41.0,43.0,24.0,2020-01-14 11:42:00,2020-01-14
121.54955,25.01638,600796A,辛亥路三段,0.0,0.0,17.0,57.0,0.0,0.0,57.0,7.0,2020-01-14 18:50:00,2020-01-14
121.55738,25.04503,200020,市民大道高架道路,1.0,75.0,21.0,68.0,0.0,0.0,68.0,19.0,2020-01-14 21:45:00,2020-01-14
121.54099,25.04489,600267A,市民大道三段,0.0,0.0,2.0,51.0,0.0,0.0,51.0,1.0,2020-01-14 03:33:00,2020-01-14
121.53785,25.03384,200040,建國南北快速道路,0.0,0.0,6.0,65.0,0.0,0.0,65.0,3.0,2020-01-14 20:59:00,2020-01-14
121.49992,25.11656,200050,洲美快速道路,0.0,0.0,3.0,84.0,0.0,0.0,84.0,0.0,2020-01-14 12:30:00,2020-01-14
121.59214,25.04993,600339A,忠孝東路六段,0.0,0.0,2.0,50.0,0.0,0.0,50.0,1.0,2020-01-14 13:46:00,2020-01-14
121.58759,25.06048,200090,環東大道,0.0,0.0,11.0,74.0,1.0,70.0,73.0,8.0,2020-01-14 18:44:00,2020-01-14
121.55099,25.08179,600436A,明水路,2.0,40.0,8.0,41.0,0.0,0.0,41.0,13.0,2020-01-14 12:02:00,2020-01-14
121.52734,25.03856,600060A,仁愛路二段,1.0,56.0,5.0,56.0,0.0,0.0,56.0,4.0,2020-01-14 09:37:00,2020-01-14
121.5559,25.0546,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 13:58:00,2020-01-14
121.56144,25.08281,200070,堤頂大道,0.0,0.0,3.0,64.0,4.0,64.0,56.0,3.0,2020-01-14 07:07:00,2020-01-14
121.60127,25.07543,600833A,金湖路,3.0,56.0,19.0,46.0,0.0,0.0,47.0,19.0,2020-01-14 18:03:00,2020-01-14
121.59214,25.04993,600339A,忠孝東路六段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:52:00,2020-01-14
121.59718,25.05194,600272A,市民大道八段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:33:00,2020-01-14
121.54359,25.03672,600321A,復興南路一段,2.0,44.0,1.0,36.0,0.0,0.0,41.0,3.0,2020-01-14 22:58:00,2020-01-14
121.49699,25.03166,600776A,西園路二段,0.0,0.0,1.0,33.0,0.0,0.0,33.0,1.0,2020-01-14 04:55:00,2020-01-14
121.52708,25.02166,600670A,羅斯福路三段,0.0,0.0,2.0,58.0,0.0,0.0,58.0,1.0,2020-01-14 23:29:00,2020-01-14
121.55082,25.02348,600171A,基隆路二段,0.0,0.0,7.0,68.0,0.0,0.0,68.0,2.0,2020-01-14 09:48:00,2020-01-14
121.55891,25.05385,600082A,健康路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:35:00,2020-01-14
121.51604,25.05109,600846A,長安西路,0.0,0.0,5.0,33.0,0.0,0.0,33.0,6.0,2020-01-14 08:40:00,2020-01-14
121.57951,25.01701,200030,信義快速道路,0.0,0.0,12.0,73.0,0.0,0.0,73.0,4.0,2020-01-14 10:12:00,2020-01-14
121.57242,25.06735,200070,堤頂大道,2.0,37.0,11.0,36.0,1.0,29.0,35.0,17.0,2020-01-14 12:49:00,2020-01-14
121.57242,25.06735,200070,堤頂大道,1.0,55.0,3.0,70.0,0.0,0.0,66.0,1.0,2020-01-14 19:03:00,2020-01-14
121.50102,25.03433,600280A,康定路,0.0,0.0,5.0,39.0,2.0,35.0,37.0,5.0,2020-01-14 06:26:00,2020-01-14
121.54829,25.02482,600393A,敦化南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:14:00,2020-01-14
121.60058,25.06721,600532A,民權東路六段,0.0,0.0,2.0,8.0,0.0,0.0,8.0,11.0,2020-01-14 00:48:00,2020-01-14
121.62175,25.05822,200090,環東大道,0.0,0.0,1.0,118.0,0.0,0.0,118.0,1.0,2020-01-14 23:49:00,2020-01-14
121.56987,25.03229,200030,信義快速道路,2.0,43.0,4.0,41.0,0.0,0.0,42.0,15.0,2020-01-14 20:45:00,2020-01-14
121.55741,25.03476,600084A,光復南路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 06:43:00,2020-01-14
121.51257,25.08263,600824A,重慶北路四段,4.0,42.0,5.0,52.0,0.0,0.0,47.0,7.0,2020-01-14 11:10:00,2020-01-14
121.59052,25.06718,600365A,成功路二段,2.0,50.0,1.0,51.0,0.0,0.0,50.0,3.0,2020-01-14 02:08:00,2020-01-14
121.53288,25.06636,600493A,松江路,1.0,40.0,1.0,52.0,0.0,0.0,46.0,3.0,2020-01-14 08:08:00,2020-01-14
121.53036,25.04417,200080,新生高架道路,0.0,0.0,4.0,66.0,0.0,0.0,66.0,1.0,2020-01-14 08:27:00,2020-01-14
121.55371,25.04155,600336A,忠孝東路四段,0.0,0.0,7.0,44.0,0.0,0.0,44.0,3.0,2020-01-14 11:28:00,2020-01-14
121.5323,25.0603,600493A,松江路,0.0,0.0,4.0,53.0,0.0,0.0,53.0,2.0,2020-01-14 22:57:00,2020-01-14
121.54647,25.04141,600336A,忠孝東路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:46:00,2020-01-14
121.58681,25.07858,600402A,文德路,3.0,43.0,46.0,56.0,0.0,0.0,55.0,8.0,2020-01-14 07:37:00,2020-01-14
121.57161,24.99371,600460A,木柵路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:56:00,2020-01-14
121.53569,25.03824,600061A,仁愛路三段,1.0,48.0,0.0,0.0,0.0,0.0,48.0,1.0,2020-01-14 16:57:00,2020-01-14
121.529,25.09606,600043A,中正路,0.0,0.0,0.0,0.0,1.0,50.0,50.0,1.0,2020-01-14 07:21:00,2020-01-14
121.54303,25.04469,200020,市民大道高架道路,0.0,0.0,26.0,67.0,0.0,0.0,67.0,22.0,2020-01-14 11:41:00,2020-01-14
121.52383,25.04208,600590A,濟南路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:17:00,2020-01-14
121.54359,25.03672,600321A,復興南路一段,0.0,0.0,8.0,39.0,0.0,0.0,39.0,4.0,2020-01-14 10:23:00,2020-01-14
121.55899,25.03762,600062A,仁愛路四段,0.0,0.0,1.0,45.0,0.0,0.0,45.0,0.0,2020-01-14 10:52:00,2020-01-14
121.54098,25.16784,600659A,竹子湖路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:03:00,2020-01-14
121.53925,25.0213,600795A,辛亥路二段,0.0,0.0,7.0,47.0,0.0,0.0,47.0,4.0,2020-01-14 22:38:00,2020-01-14
121.50768,25.11349,600377A,承德路七段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:46:00,2020-01-14
121.58038,25.07252,600599A,瑞光路,0.0,0.0,5.0,45.0,1.0,48.0,45.0,4.0,2020-01-14 14:55:00,2020-01-14
121.61077,25.06556,600284A,康寧路三段,0.0,0.0,3.0,14.0,0.0,0.0,10.0,35.0,2020-01-14 14:59:00,2020-01-14
121.51191,25.08834,600043A,中正路,1.0,54.0,5.0,56.0,0.0,0.0,56.0,3.0,2020-01-14 12:48:00,2020-01-14
121.53535,25.00297,200010,水源快速道路,0.0,0.0,11.0,63.0,0.0,0.0,63.0,11.0,2020-01-14 19:22:00,2020-01-14
121.55762,25.0465,600084A,光復南路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:51:00,2020-01-14
121.53647,25.04924,200040,建國南北快速道路,2.0,76.0,26.0,74.0,0.0,0.0,75.0,15.0,2020-01-14 19:30:00,2020-01-14
121.49588,25.039,200100,環河快速道路,0.0,0.0,11.0,64.0,0.0,0.0,64.0,9.0,2020-01-14 12:14:00,2020-01-14
121.49754,25.09666,200050,洲美快速道路,0.0,0.0,1.0,70.0,0.0,0.0,70.0,0.0,2020-01-14 22:40:00,2020-01-14
121.52106,25.06842,600525A,民族西路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:36:00,2020-01-14
121.53564,25.06655,600304A,建國北路三段,0.0,0.0,8.0,9.0,1.0,9.0,9.0,32.0,2020-01-14 11:53:00,2020-01-14
121.57367,25.08065,600091A,內湖路一段,2.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,2020-01-14 07:01:00,2020-01-14
121.505,25.08541,600043A,中正路,0.0,0.0,18.0,35.0,0.0,0.0,35.0,12.0,2020-01-14 19:36:00,2020-01-14
121.53986,25.05466,600848A,長春路,0.0,0.0,3.0,26.0,0.0,0.0,26.0,2.0,2020-01-14 06:45:00,2020-01-14
121.53647,25.04924,200040,建國南北快速道路,2.0,70.0,29.0,70.0,0.0,0.0,70.0,17.0,2020-01-14 17:00:00,2020-01-14
121.545,25.02038,600796A,辛亥路三段,0.0,0.0,5.0,51.0,0.0,0.0,51.0,2.0,2020-01-14 19:08:00,2020-01-14
121.49947,25.04199,200100,環河快速道路,0.0,0.0,1.0,68.0,0.0,0.0,68.0,0.0,2020-01-14 22:22:00,2020-01-14
121.56018,25.04523,200020,市民大道高架道路,0.0,0.0,23.0,28.0,0.0,0.0,28.0,55.0,2020-01-14 07:57:00,2020-01-14
121.58759,25.06048,200090,環東大道,0.0,0.0,15.0,76.0,0.0,0.0,76.0,11.0,2020-01-14 21:02:00,2020-01-14
121.56055,25.03369,600170A,基隆路一段,0.0,0.0,7.0,3.0,0.0,0.0,3.0,50.0,2020-01-14 11:33:00,2020-01-14
121.58307,25.06877,600532A,民權東路六段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:47:00,2020-01-14
121.519,25.07361,600373A,承德路三段,0.0,0.0,8.0,54.0,0.0,0.0,54.0,9.0,2020-01-14 10:46:00,2020-01-14
121.5131,25.06202,600822A,重慶北路二段,0.0,0.0,7.0,32.0,2.0,26.0,30.0,7.0,2020-01-14 20:51:00,2020-01-14
121.54913,25.09182,600112A,北安路,0.0,0.0,10.0,36.0,0.0,0.0,36.0,5.0,2020-01-14 14:22:00,2020-01-14
121.60058,25.06721,600532A,民權東路六段,0.0,0.0,3.0,58.0,0.0,0.0,43.0,3.0,2020-01-14 19:43:00,2020-01-14
121.54788,25.07752,600436A,明水路,0.0,0.0,5.0,53.0,0.0,0.0,53.0,4.0,2020-01-14 07:48:00,2020-01-14
121.49249,25.03685,200100,環河快速道路,1.0,15.0,1.0,47.0,0.0,0.0,31.0,5.0,2020-01-14 04:51:00,2020-01-14
121.52266,25.05534,600027A,中山北路二段,0.0,0.0,3.0,59.0,0.0,0.0,59.0,1.0,2020-01-14 21:32:00,2020-01-14
121.51209,25.04998,600817A,鄭州路,0.0,0.0,2.0,30.0,1.0,34.0,31.0,12.0,2020-01-14 08:40:00,2020-01-14
121.53189,25.11382,600347A,忠誠路二段,0.0,0.0,4.0,42.0,0.0,0.0,42.0,3.0,2020-01-14 13:58:00,2020-01-14
121.5559,25.0546,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 14:14:00,2020-01-14
121.51346,25.08034,600824A,重慶北路四段,0.0,0.0,10.0,53.0,0.0,0.0,53.0,10.0,2020-01-14 20:56:00,2020-01-14
121.57446,25.08026,600091A,內湖路一段,0.0,0.0,7.0,45.0,0.0,0.0,45.0,2.0,2020-01-14 19:36:00,2020-01-14
121.51191,25.08834,600043A,中正路,0.0,0.0,1.0,63.0,0.0,0.0,63.0,0.0,2020-01-14 05:12:00,2020-01-14
121.61079,25.06504,600909A,南湖大橋,1.0,47.0,1.0,29.0,0.0,0.0,38.0,3.0,2020-01-14 15:05:00,2020-01-14
121.516,25.06241,600535A,民權西路,0.0,0.0,2.0,41.0,0.0,0.0,41.0,0.0,2020-01-14 01:23:00,2020-01-14
121.54502,25.03812,600062A,仁愛路四段,12.0,25.0,0.0,0.0,0.0,0.0,25.0,55.0,2020-01-14 11:54:00,2020-01-14
121.48869,25.02927,200100,環河快速道路,7.0,60.0,59.0,57.0,0.0,0.0,60.0,37.0,2020-01-14 06:29:00,2020-01-14
121.55371,25.04155,600336A,忠孝東路四段,0.0,0.0,1.0,59.0,0.0,0.0,59.0,0.0,2020-01-14 04:06:00,2020-01-14
121.558,25.00855,600797A,辛亥路四段,0.0,0.0,9.0,61.0,0.0,0.0,61.0,3.0,2020-01-14 12:55:00,2020-01-14
121.57474,25.07087,600721A,舊宗路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:14:00,2020-01-14
121.54545,25.04143,600336A,忠孝東路四段,0.0,0.0,5.0,37.0,0.0,0.0,37.0,10.0,2020-01-14 23:36:00,2020-01-14
121.52266,25.05534,600027A,中山北路二段,0.0,0.0,1.0,75.0,0.0,0.0,75.0,0.0,2020-01-14 13:10:00,2020-01-14
121.52619,25.04744,200020,市民大道高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:04:00,2020-01-14
121.49955,25.1214,200050,洲美快速道路,0.0,0.0,3.0,69.0,0.0,0.0,69.0,3.0,2020-01-14 17:03:00,2020-01-14
121.51807,25.05568,600372A,承德路二段,0.0,0.0,13.0,55.0,0.0,0.0,55.0,6.0,2020-01-14 16:48:00,2020-01-14
121.5071,25.08271,600610A,環河北路三段,0.0,0.0,10.0,48.0,0.0,0.0,48.0,13.0,2020-01-14 15:21:00,2020-01-14
121.5739,24.99044,600409A,新光路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:23:00,2020-01-14
121.52449,25.1048,600031A,中山北路六段,0.0,0.0,1.0,64.0,0.0,0.0,64.0,1.0,2020-01-14 01:18:00,2020-01-14
121.519,25.07361,600373A,承德路三段,0.0,0.0,2.0,42.0,0.0,0.0,42.0,3.0,2020-01-14 12:16:00,2020-01-14
121.52781,25.06761,200080,新生高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:39:00,2020-01-14
121.503,25.08876,600296A,延平北路六段,3.0,57.0,25.0,52.0,0.0,0.0,53.0,16.0,2020-01-14 16:29:00,2020-01-14
121.56525,25.05432,600082A,健康路,0.0,0.0,4.0,48.0,0.0,0.0,48.0,3.0,2020-01-14 14:58:00,2020-01-14
121.51944,25.0577,600542A,民生西路,2.0,43.0,7.0,41.0,0.0,0.0,42.0,11.0,2020-01-14 14:56:00,2020-01-14
